id,name,img-player,position,team,img-team,league,img-league,nation,img-nation,strong-foot,skill-moves,weak-foot,birth-date,height,workrates,type-card,over,div,han,kic,ref,spe,pos
5697,Julio González,https://futhead.cursecdn.com/static/img/22/players/187363.png,GK,Pumas,https://futhead.cursecdn.com/static/img/22/clubs/1881.png,LIGA BBVA MX,https://futhead.cursecdn.com/static/img/22/leagues/341.png,Mexico,https://futhead.cursecdn.com/static/img/22/nations/83.png,Left,1,2,23/04/1991,182cm,Medium/Medium,Silver,65,67,63,69,61,44,60
5702,Julius Lindgren,https://futhead.cursecdn.com/static/img/22/players/233689.png,GK,IFK Norrköping,https://futhead.cursecdn.com/static/img/22/clubs/702.png,Allsvenskan,https://futhead.cursecdn.com/static/img/22/leagues/56.png,Sweden,https://futhead.cursecdn.com/static/img/22/nations/46.png,Right,1,2,17/07/1997,184cm,Medium/Medium,Bronze,55,60,55,53,52,26,49
5709,Jun Ichimori,https://futhead.cursecdn.com/static/img/22/players/254903.png,GK,Gamba Osaka,https://futhead.cursecdn.com/static/img/22/clubs/112093.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,3,2/7/1991,182cm,Medium/Medium,Bronze,64,65,60,58,66,32,65
5710,Jun Lee,https://futhead.cursecdn.com/static/img/22/players/238571.png,GK,Pohang Steelers,https://futhead.cursecdn.com/static/img/22/clubs/1474.png,K League 1,https://futhead.cursecdn.com/static/img/22/leagues/83.png,Korea Republic,https://futhead.cursecdn.com/static/img/22/nations/167.png,Right,1,2,14/07/1997,188cm,Medium/Medium,Bronze,58,62,56,63,62,26,60
5711,Jung San,https://futhead.cursecdn.com/static/img/22/players/191684.png,GK,Incheon United,https://futhead.cursecdn.com/static/img/22/clubs/110765.png,K League 1,https://futhead.cursecdn.com/static/img/22/leagues/83.png,Korea Republic,https://futhead.cursecdn.com/static/img/22/nations/167.png,Right,1,3,10/2/1989,191cm,Medium/Medium,Bronze,62,63,62,60,61,44,60
5713,Jung Sung Ryong,https://futhead.cursecdn.com/static/img/22/players/176389.png,GK,Kawasaki Frontale,https://futhead.cursecdn.com/static/img/22/clubs/111730.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Korea Republic,https://futhead.cursecdn.com/static/img/22/nations/167.png,Right,1,3,4/1/1985,191cm,Medium/Medium,Silver,69,70,66,77,70,43,68
5733,Justin Bijlow,https://futhead.cursecdn.com/static/img/22/players/232229.png,GK,Feyenoord,https://futhead.cursecdn.com/static/img/22/clubs/246.png,Eredivisie,https://futhead.cursecdn.com/static/img/22/leagues/10.png,Netherlands,https://futhead.cursecdn.com/static/img/22/nations/34.png,Right,1,2,22/01/1998,188cm,Medium/Medium,Gold,77,80,75,77,78,57,73
5739,Justin Vom Steeg,https://futhead.cursecdn.com/static/img/22/players/236005.png,GK,Portland Timbers,https://futhead.cursecdn.com/static/img/22/clubs/111140.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,United States,https://futhead.cursecdn.com/static/img/22/nations/95.png,Right,1,3,5/4/1997,194cm,Medium/Medium,Bronze,57,59,60,54,57,27,52
5740,Justin Vom Steeg,https://futhead.cursecdn.com/static/img/22/players/236005.png,GK,LA Galaxy,https://futhead.cursecdn.com/static/img/22/clubs/697.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,United States,https://futhead.cursecdn.com/static/img/22/nations/95.png,Right,1,3,5/4/1997,194cm,Medium/Medium,Bronze,57,59,60,54,57,27,52
5749,Jérémy Frick,https://futhead.cursecdn.com/static/img/22/players/206307.png,GK,Servette FC,https://futhead.cursecdn.com/static/img/22/clubs/324.png,Credit Suisse Super League,https://futhead.cursecdn.com/static/img/22/leagues/189.png,Switzerland,https://futhead.cursecdn.com/static/img/22/nations/47.png,Left,1,2,8/3/1993,192cm,Medium/Medium,Silver,71,72,67,69,72,44,69
5757,Jérémy Vachoux,https://futhead.cursecdn.com/static/img/22/players/229704.png,GK,USL Dunkerque,https://futhead.cursecdn.com/static/img/22/clubs/111276.png,Ligue 2 BKT,https://futhead.cursecdn.com/static/img/22/leagues/17.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,1,2,7/7/1994,183cm,Medium/Medium,Silver,65,66,62,62,66,43,63
5768,Jökull Andrésson,https://futhead.cursecdn.com/static/img/22/players/244867.png,GK,Morecambe,https://futhead.cursecdn.com/static/img/22/clubs/357.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,Iceland,https://futhead.cursecdn.com/static/img/22/nations/24.png,Left,1,3,25/08/2001,194cm,Medium/Medium,Bronze,63,62,59,59,65,25,61
5769,Jökull Andrésson,https://futhead.cursecdn.com/static/img/22/players/244867.png,GK,Reading,https://futhead.cursecdn.com/static/img/22/clubs/1793.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,Iceland,https://futhead.cursecdn.com/static/img/22/nations/24.png,Left,1,3,25/08/2001,194cm,Medium/Medium,Bronze,63,62,59,59,65,25,61
5770,Jörg Siebenhandl,https://futhead.cursecdn.com/static/img/22/players/193277.png,GK,SK Sturm Graz,https://futhead.cursecdn.com/static/img/22/clubs/209.png,Österreichische Fußball-Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/80.png,Austria,https://futhead.cursecdn.com/static/img/22/nations/4.png,Left,1,3,18/01/1990,183cm,Medium/Medium,Silver,72,72,68,75,74,46,69
5774,Jørgen Sveinhaug,https://futhead.cursecdn.com/static/img/22/players/263699.png,GK,Lillestrøm SK,https://futhead.cursecdn.com/static/img/22/clubs/299.png,Eliteserien,https://futhead.cursecdn.com/static/img/22/leagues/41.png,Norway,https://futhead.cursecdn.com/static/img/22/nations/36.png,Right,1,2,13/07/2003,185cm,Medium/Medium,Bronze,51,51,55,58,49,27,48
5789,Jędrzej Grobelny,https://futhead.cursecdn.com/static/img/22/players/252505.png,GK,Warta Poznań,https://futhead.cursecdn.com/static/img/22/clubs/112511.png,PKO Bank Polski Ekstraklasa,https://futhead.cursecdn.com/static/img/22/leagues/66.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,1,2,28/06/2001,190cm,Medium/Medium,Bronze,55,53,55,54,57,31,53
5793,Kacper Bieszczad,https://futhead.cursecdn.com/static/img/22/players/252500.png,GK,Zagłębie Lubin,https://futhead.cursecdn.com/static/img/22/clubs/110749.png,PKO Bank Polski Ekstraklasa,https://futhead.cursecdn.com/static/img/22/leagues/66.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,1,2,11/9/2002,192cm,Medium/Medium,Bronze,58,60,57,55,59,36,57
5799,Kacper Rosa,https://futhead.cursecdn.com/static/img/22/players/215491.png,GK,Wisła Kraków,https://futhead.cursecdn.com/static/img/22/clubs/1873.png,PKO Bank Polski Ekstraklasa,https://futhead.cursecdn.com/static/img/22/leagues/66.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,1,3,13/08/1994,191cm,Medium/Medium,Bronze,58,60,55,52,58,41,57
5800,Kacper Tobiasz,https://futhead.cursecdn.com/static/img/22/players/262251.png,GK,Legia Warszawa,https://futhead.cursecdn.com/static/img/22/clubs/1871.png,PKO Bank Polski Ekstraklasa,https://futhead.cursecdn.com/static/img/22/leagues/66.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,1,2,4/11/2002,188cm,Medium/Medium,Bronze,57,61,55,55,60,28,57
5801,Kacper Trelowski,https://futhead.cursecdn.com/static/img/22/players/258311.png,GK,Raków,https://futhead.cursecdn.com/static/img/22/clubs/114326.png,PKO Bank Polski Ekstraklasa,https://futhead.cursecdn.com/static/img/22/leagues/66.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,1,2,19/08/2003,190cm,Medium/Medium,Bronze,57,62,56,54,62,30,57
5806,Kai McKenzie-Lyle,https://futhead.cursecdn.com/static/img/22/players/229429.png,GK,Cambridge Utd,https://futhead.cursecdn.com/static/img/22/clubs/1944.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,Guyana,https://futhead.cursecdn.com/static/img/22/nations/79.png,Right,1,2,30/11/1997,201cm,Medium/Medium,Bronze,51,52,50,49,53,41,49
5810,Kaito Ioka,https://futhead.cursecdn.com/static/img/22/players/260525.png,GK,Vegalta Sendai,https://futhead.cursecdn.com/static/img/22/clubs/112836.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,2,27/04/1998,186cm,Medium/Medium,Bronze,57,56,58,59,56,32,51
5822,Kamaljit Singh,https://futhead.cursecdn.com/static/img/22/players/248301.png,GK,Odisha FC,https://futhead.cursecdn.com/static/img/22/clubs/113257.png,Hero Indian Super League,https://futhead.cursecdn.com/static/img/22/leagues/2149.png,India,https://futhead.cursecdn.com/static/img/22/nations/159.png,Right,1,3,28/12/1995,185cm,Medium/Medium,Bronze,54,55,48,52,57,34,51
5825,Kamil Grabara,https://futhead.cursecdn.com/static/img/22/players/228383.png,GK,F.C. København,https://futhead.cursecdn.com/static/img/22/clubs/819.png,3F Superliga,https://futhead.cursecdn.com/static/img/22/leagues/1.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,1,3,8/1/1999,195cm,Medium/Medium,Silver,70,72,68,63,72,39,71
5837,Kang Hyeon Mu,https://futhead.cursecdn.com/static/img/22/players/221912.png,GK,Pohang Steelers,https://futhead.cursecdn.com/static/img/22/clubs/1474.png,K League 1,https://futhead.cursecdn.com/static/img/22/leagues/83.png,Korea Republic,https://futhead.cursecdn.com/static/img/22/nations/167.png,Right,1,3,13/03/1995,185cm,Medium/Medium,Silver,72,73,67,65,78,44,70
5843,Karabo Molefe,https://futhead.cursecdn.com/static/img/22/players/256323.png,GK,Kaizer Chiefs,https://futhead.cursecdn.com/static/img/22/clubs/110929.png,South African FL,https://futhead.cursecdn.com/static/img/22/leagues/347.png,South Africa,https://futhead.cursecdn.com/static/img/22/nations/140.png,Right,1,3,6/1/2003,190cm,Medium/Medium,Bronze,52,58,48,46,61,40,38
5852,Karl Darlow,https://futhead.cursecdn.com/static/img/22/players/193331.png,GK,Newcastle Utd,https://futhead.cursecdn.com/static/img/22/clubs/13.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,1,2,8/10/1990,190cm,Medium/Medium,Gold,76,77,73,68,78,58,75
5853,Karl Hein,https://futhead.cursecdn.com/static/img/22/players/248732.png,GK,Reading,https://futhead.cursecdn.com/static/img/22/clubs/1793.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,Estonia,https://futhead.cursecdn.com/static/img/22/nations/208.png,Right,1,2,13/04/2002,193cm,Medium/Medium,Bronze,59,60,54,56,59,35,61
5854,Karl Hein,https://futhead.cursecdn.com/static/img/22/players/248732.png,GK,Arsenal,https://futhead.cursecdn.com/static/img/22/clubs/1.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Estonia,https://futhead.cursecdn.com/static/img/22/nations/208.png,Right,1,2,13/04/2002,193cm,Medium/Medium,Bronze,59,60,54,56,59,35,61
5858,Karl-Johan Johnsson,https://futhead.cursecdn.com/static/img/22/players/190120.png,GK,F.C. København,https://futhead.cursecdn.com/static/img/22/clubs/819.png,3F Superliga,https://futhead.cursecdn.com/static/img/22/leagues/1.png,Sweden,https://futhead.cursecdn.com/static/img/22/nations/46.png,Right,1,2,28/01/1990,189cm,Medium/Medium,Silver,74,73,72,71,76,50,74
5860,Karlo Letica,https://futhead.cursecdn.com/static/img/22/players/243538.png,GK,Club Brugge,https://futhead.cursecdn.com/static/img/22/clubs/231.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Croatia,https://futhead.cursecdn.com/static/img/22/nations/10.png,Right,1,3,11/2/1997,201cm,Medium/Medium,Silver,70,75,63,64,73,32,70
5861,Karlo Letica,https://futhead.cursecdn.com/static/img/22/players/243538.png,GK,CFR Cluj,https://futhead.cursecdn.com/static/img/22/clubs/114385.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Croatia,https://futhead.cursecdn.com/static/img/22/nations/10.png,Right,1,3,11/2/1997,201cm,Medium/Medium,Silver,70,75,63,64,73,32,70
5862,Karlo Sentić,https://futhead.cursecdn.com/static/img/22/players/262577.png,GK,Hajduk Split,https://futhead.cursecdn.com/static/img/22/clubs/263.png,Liga Hrvatska,https://futhead.cursecdn.com/static/img/22/leagues/317.png,Croatia,https://futhead.cursecdn.com/static/img/22/nations/10.png,Right,1,2,3/6/2001,193cm,Medium/Medium,Bronze,60,59,64,55,55,21,56
5865,Karol Niemczycki,https://futhead.cursecdn.com/static/img/22/players/240170.png,GK,Cracovia,https://futhead.cursecdn.com/static/img/22/clubs/110747.png,PKO Bank Polski Ekstraklasa,https://futhead.cursecdn.com/static/img/22/leagues/66.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,1,3,5/7/1999,189cm,Medium/Medium,Silver,66,68,65,64,68,28,66
5866,Karol Szymański,https://futhead.cursecdn.com/static/img/22/players/244498.png,GK,Piast Gliwice,https://futhead.cursecdn.com/static/img/22/clubs/111086.png,PKO Bank Polski Ekstraklasa,https://futhead.cursecdn.com/static/img/22/leagues/66.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,1,3,25/06/1993,192cm,Medium/Medium,Bronze,59,61,59,60,58,24,56
5876,Kasper Schmeichel,https://futhead.cursecdn.com/static/img/22/players/163587.png,GK,Leicester City,https://futhead.cursecdn.com/static/img/22/clubs/95.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Denmark,https://futhead.cursecdn.com/static/img/22/nations/13.png,Right,1,3,5/11/1986,189cm,Medium/Medium,Gold,85,84,78,80,90,47,83
5883,Kawin Thamsatchanan,https://futhead.cursecdn.com/static/img/22/players/193765.png,GK,OH Leuven,https://futhead.cursecdn.com/static/img/22/clubs/100087.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Thailand,https://futhead.cursecdn.com/static/img/22/nations/188.png,Right,1,4,26/01/1990,183cm,Medium/Medium,Silver,66,68,64,61,68,35,68
5903,Kei Ishikawa,https://futhead.cursecdn.com/static/img/22/players/232449.png,GK,Gamba Osaka,https://futhead.cursecdn.com/static/img/22/clubs/112093.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,2,30/09/1992,185cm,Medium/Medium,Bronze,62,64,61,56,62,22,58
5911,Keisuke Osako,https://futhead.cursecdn.com/static/img/22/players/244654.png,GK,S-Hiroshima,https://futhead.cursecdn.com/static/img/22/clubs/113157.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,2,28/07/1999,187cm,Medium/Medium,Silver,67,68,66,65,70,30,62
5924,Kelle Roos,https://futhead.cursecdn.com/static/img/22/players/211299.png,GK,Derby County,https://futhead.cursecdn.com/static/img/22/clubs/91.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,Netherlands,https://futhead.cursecdn.com/static/img/22/nations/34.png,Right,1,4,31/05/1992,196cm,Medium/Medium,Silver,69,72,62,73,72,42,66
5944,Kendall McIntosh,https://futhead.cursecdn.com/static/img/22/players/237201.png,GK,Sporting KC,https://futhead.cursecdn.com/static/img/22/clubs/696.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,United States,https://futhead.cursecdn.com/static/img/22/nations/95.png,Right,1,3,24/01/1994,183cm,Medium/Medium,Bronze,61,62,60,64,62,41,60
5946,Kengo Nagai,https://futhead.cursecdn.com/static/img/22/players/260527.png,GK,Shimizu S-Pulse,https://futhead.cursecdn.com/static/img/22/clubs/101149.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,2,6/11/1994,184cm,Medium/Medium,Bronze,61,66,59,53,61,41,57
5950,Kenneth Kronholm,https://futhead.cursecdn.com/static/img/22/players/186781.png,GK,Chicago Fire FC,https://futhead.cursecdn.com/static/img/22/clubs/693.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,United States,https://futhead.cursecdn.com/static/img/22/nations/95.png,Right,1,3,14/10/1985,188cm,Medium/Medium,Silver,68,71,63,64,70,34,63
5954,Kenneth Vermeer,https://futhead.cursecdn.com/static/img/22/players/169181.png,GK,FC Cincinnati,https://futhead.cursecdn.com/static/img/22/clubs/113149.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,Netherlands,https://futhead.cursecdn.com/static/img/22/nations/34.png,Right,1,4,10/1/1986,181cm,Medium/Medium,Silver,69,67,67,65,73,58,67
5961,Kenny Steppe,https://futhead.cursecdn.com/static/img/22/players/175934.png,GK,Sint-Truiden,https://futhead.cursecdn.com/static/img/22/clubs/680.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Right,1,2,14/11/1988,185cm,Medium/Medium,Silver,67,67,66,62,69,44,66
5965,Kenta Tanno,https://futhead.cursecdn.com/static/img/22/players/237776.png,GK,Kawasaki Frontale,https://futhead.cursecdn.com/static/img/22/clubs/111730.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,2,30/03/1986,186cm,Medium/Medium,Bronze,63,63,67,58,58,25,63
5967,Kenya Matsui,https://futhead.cursecdn.com/static/img/22/players/232481.png,GK,Cerezo Osaka,https://futhead.cursecdn.com/static/img/22/clubs/101148.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,3,10/9/1985,187cm,Medium/Medium,Bronze,62,60,61,55,60,29,66
5971,Kepa,https://futhead.cursecdn.com/static/img/22/players/206585.png,GK,Chelsea,https://futhead.cursecdn.com/static/img/22/clubs/5.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,1,4,3/10/1994,186cm,Medium/Medium,Gold,79,78,77,85,81,34,76
5974,Kerian Atheba,https://futhead.cursecdn.com/static/img/22/players/261658.png,GK,Union SG,https://futhead.cursecdn.com/static/img/22/clubs/2014.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Right,1,3,31/05/2001,187cm,Medium/Medium,Bronze,54,63,48,46,61,47,43
5988,Kevin Broll,https://futhead.cursecdn.com/static/img/22/players/238674.png,GK,Dynamo Dresden,https://futhead.cursecdn.com/static/img/22/clubs/503.png,Bundesliga 2,https://futhead.cursecdn.com/static/img/22/leagues/20.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,1,3,23/08/1995,184cm,Medium/Medium,Silver,69,72,65,48,73,15,68
5994,Kevin Dąbrowski,https://futhead.cursecdn.com/static/img/22/players/257342.png,GK,Hibernian,https://futhead.cursecdn.com/static/img/22/clubs/81.png,cinch Premiership,https://futhead.cursecdn.com/static/img/22/leagues/50.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,1,2,9/6/1998,197cm,Medium/Medium,Bronze,59,58,57,58,60,22,55
