id,name,img-player,position,team,img-team,league,img-league,nation,img-nation,strong-foot,skill-moves,weak-foot,birth-date,height,workrates,type-card,over,pac,sho,pas,dri,def,phy
4770,Jan Sýkora,https://futhead.cursecdn.com/static/img/22/players/236547.png,LM,Viktoria Plzeň,https://futhead.cursecdn.com/static/img/22/clubs/110468.png,Česká Liga,https://futhead.cursecdn.com/static/img/22/leagues/319.png,Czech Republic,https://futhead.cursecdn.com/static/img/22/nations/12.png,Left,3,3,29/12/1993,170cm,Medium/Medium,Silver,67,81,64,63,69,55,61
4771,Jan Thielmann,https://futhead.cursecdn.com/static/img/22/players/254660.png,RM,1. FC Köln,https://futhead.cursecdn.com/static/img/22/clubs/31.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,2,3,26/05/2002,178cm,High/Medium,Silver,71,76,69,65,70,40,64
4772,Jan Van den Bergh,https://futhead.cursecdn.com/static/img/22/players/246716.png,CB,K Beerschot VA,https://futhead.cursecdn.com/static/img/22/clubs/675.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Left,2,3,2/10/1994,189cm,Medium/High,Silver,70,66,52,58,61,71,74
4773,Jan Vertonghen,https://futhead.cursecdn.com/static/img/22/players/172871.png,CB,SL Benfica,https://futhead.cursecdn.com/static/img/22/clubs/234.png,Liga Portugal,https://futhead.cursecdn.com/static/img/22/leagues/308.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Left,3,3,24/04/1987,189cm,High/High,Gold,81,76,62,72,67,83,78
4774,Jan Zwischenbrugger,https://futhead.cursecdn.com/static/img/22/players/221768.png,CB,SCR Altach,https://futhead.cursecdn.com/static/img/22/clubs/15009.png,Österreichische Fußball-Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/80.png,Austria,https://futhead.cursecdn.com/static/img/22/nations/4.png,Right,2,3,16/06/1990,187cm,Medium/Medium,Silver,65,55,48,53,52,65,73
4777,Jang Ho Ik,https://futhead.cursecdn.com/static/img/22/players/233457.png,CB,Suwon Samsung,https://futhead.cursecdn.com/static/img/22/clubs/983.png,K League 1,https://futhead.cursecdn.com/static/img/22/leagues/83.png,Korea Republic,https://futhead.cursecdn.com/static/img/22/nations/167.png,Right,3,3,4/12/1993,173cm,Medium/High,Silver,67,78,49,56,64,67,75
4778,Jang Hyeon Soo,https://futhead.cursecdn.com/static/img/22/players/211005.png,CB,Al Hilal,https://futhead.cursecdn.com/static/img/22/clubs/605.png,MBS Pro League,https://futhead.cursecdn.com/static/img/22/leagues/350.png,Korea Republic,https://futhead.cursecdn.com/static/img/22/nations/167.png,Right,2,3,28/09/1991,183cm,Medium/High,Silver,74,66,28,59,63,77,73
4779,Jani Atanasov,https://futhead.cursecdn.com/static/img/22/players/245429.png,CDM,Hajduk Split,https://futhead.cursecdn.com/static/img/22/clubs/263.png,Liga Hrvatska,https://futhead.cursecdn.com/static/img/22/leagues/317.png,FYR Macedonia,https://futhead.cursecdn.com/static/img/22/nations/19.png,Right,2,3,31/10/1999,184cm,Low/Low,Silver,70,68,57,66,66,65,71
4780,Janik Bachmann,https://futhead.cursecdn.com/static/img/22/players/224094.png,CDM,SV Sandhausen,https://futhead.cursecdn.com/static/img/22/clubs/110178.png,Bundesliga 2,https://futhead.cursecdn.com/static/img/22/leagues/20.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,2,2,6/5/1996,196cm,Medium/High,Silver,66,58,45,55,54,65,80
4781,Janik Haberer,https://futhead.cursecdn.com/static/img/22/players/211879.png,CM,SC Freiburg,https://futhead.cursecdn.com/static/img/22/clubs/25.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,3,3,2/4/1994,186cm,Medium/Medium,Silver,73,61,63,70,73,62,68
4782,Janio Bikel,https://futhead.cursecdn.com/static/img/22/players/219979.png,CDM,Whitecaps FC,https://futhead.cursecdn.com/static/img/22/clubs/101112.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,Portugal,https://futhead.cursecdn.com/static/img/22/nations/38.png,Right,3,2,28/06/1995,174cm,Low/High,Silver,68,70,43,56,68,65,73
4783,Janis Antiste,https://futhead.cursecdn.com/static/img/22/players/255839.png,ST,Spezia,https://futhead.cursecdn.com/static/img/22/clubs/113974.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,3,3,18/08/2002,182cm,Medium/Medium,Silver,68,82,69,51,69,20,56
4785,Jann George,https://futhead.cursecdn.com/static/img/22/players/225939.png,CAM,Regensburg,https://futhead.cursecdn.com/static/img/22/clubs/543.png,Bundesliga 2,https://futhead.cursecdn.com/static/img/22/leagues/20.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,3,4,31/07/1992,176cm,High/Medium,Silver,68,75,68,59,72,29,69
4786,Jann George,https://futhead.cursecdn.com/static/img/22/players/225939.png,CAM,FC Erzgebirge Aue,https://futhead.cursecdn.com/static/img/22/clubs/506.png,Bundesliga 2,https://futhead.cursecdn.com/static/img/22/leagues/20.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,3,4,31/07/1992,176cm,High/Medium,Silver,68,75,68,59,72,29,69
4787,Jann-Fiete Arp,https://futhead.cursecdn.com/static/img/22/players/239981.png,ST,Holstein Kiel,https://futhead.cursecdn.com/static/img/22/clubs/576.png,Bundesliga 2,https://futhead.cursecdn.com/static/img/22/leagues/20.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,3,3,6/1/2000,184cm,Medium/Medium,Silver,65,68,63,49,68,22,54
4788,Jannes Horn,https://futhead.cursecdn.com/static/img/22/players/231874.png,LB,1. FC Köln,https://futhead.cursecdn.com/static/img/22/clubs/31.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Left,3,3,6/2/1997,186cm,Medium/Medium,Silver,72,78,35,59,67,68,68
4789,Janni Serra,https://futhead.cursecdn.com/static/img/22/players/232225.png,ST,Arminia Bielefeld,https://futhead.cursecdn.com/static/img/22/clubs/159.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Left,2,4,13/03/1998,193cm,Medium/High,Silver,72,61,72,52,61,37,77
4790,Jannik Dehm,https://futhead.cursecdn.com/static/img/22/players/226167.png,RB,Hannover 96,https://futhead.cursecdn.com/static/img/22/clubs/485.png,Bundesliga 2,https://futhead.cursecdn.com/static/img/22/leagues/20.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,3,3,2/5/1996,181cm,Medium/High,Silver,69,81,49,62,67,64,65
4792,Jannik Müller,https://futhead.cursecdn.com/static/img/22/players/234381.png,CB,SV Darmstadt 98,https://futhead.cursecdn.com/static/img/22/clubs/110502.png,Bundesliga 2,https://futhead.cursecdn.com/static/img/22/leagues/20.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,2,3,18/01/1994,187cm,Medium/Medium,Silver,67,67,36,48,50,67,71
4793,Jannik Vestergaard,https://futhead.cursecdn.com/static/img/22/players/202849.png,CB,Leicester City,https://futhead.cursecdn.com/static/img/22/clubs/95.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Denmark,https://futhead.cursecdn.com/static/img/22/nations/13.png,Right,2,4,3/8/1992,199cm,Medium/Medium,Gold,78,32,48,62,49,79,82
4794,Jannis Nikolaou,https://futhead.cursecdn.com/static/img/22/players/238619.png,CB,Braunschweig,https://futhead.cursecdn.com/static/img/22/clubs/110500.png,3. Liga,https://futhead.cursecdn.com/static/img/22/leagues/2076.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Left,2,4,31/07/1993,183cm,Medium/Medium,Silver,68,64,39,62,57,67,77
4795,Jano,https://futhead.cursecdn.com/static/img/22/players/228971.png,CB,CF Fuenlabrada,https://futhead.cursecdn.com/static/img/22/clubs/110065.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,2,3,23/12/1986,187cm,Medium/Medium,Silver,67,46,50,63,58,68,68
4796,Japhet Tanganga,https://futhead.cursecdn.com/static/img/22/players/236600.png,RB,Spurs,https://futhead.cursecdn.com/static/img/22/clubs/18.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,2,3,31/03/1999,180cm,Medium/High,Silver,73,76,35,60,64,73,74
4798,Jarosław Kubicki,https://futhead.cursecdn.com/static/img/22/players/223307.png,CM,Lechia Gdańsk,https://futhead.cursecdn.com/static/img/22/clubs/111091.png,PKO Bank Polski Ekstraklasa,https://futhead.cursecdn.com/static/img/22/leagues/66.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,3,3,7/8/1995,179cm,High/High,Silver,67,75,55,62,66,63,77
4799,Jarosław Niezgoda,https://futhead.cursecdn.com/static/img/22/players/232094.png,ST,Portland Timbers,https://futhead.cursecdn.com/static/img/22/clubs/111140.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Right,3,4,15/03/1995,185cm,Medium/Medium,Silver,70,79,70,51,68,34,64
4800,Jarrad Branthwaite,https://futhead.cursecdn.com/static/img/22/players/247649.png,CB,Everton,https://futhead.cursecdn.com/static/img/22/clubs/7.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,2,5,27/06/2002,195cm,Medium/High,Silver,66,63,29,45,47,66,64
4801,Jarrod Bowen,https://futhead.cursecdn.com/static/img/22/players/224371.png,RM,West Ham,https://futhead.cursecdn.com/static/img/22/clubs/19.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Left,4,3,20/12/1996,175cm,High/Medium,Gold,78,76,74,73,79,44,65
4803,Jasmin Kurtić,https://futhead.cursecdn.com/static/img/22/players/202061.png,CM,PAOK,https://futhead.cursecdn.com/static/img/22/clubs/393.png,Hellas Liga,https://futhead.cursecdn.com/static/img/22/leagues/63.png,Slovenia,https://futhead.cursecdn.com/static/img/22/nations/44.png,Right,3,3,10/1/1989,186cm,High/Medium,Silver,74,60,73,73,71,73,75
4804,Jasmin Ščuk,https://futhead.cursecdn.com/static/img/22/players/203547.png,CDM,Altay SK,https://futhead.cursecdn.com/static/img/22/clubs/101006.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,Bosnia Herzegovina,https://futhead.cursecdn.com/static/img/22/nations/8.png,Right,3,3,14/07/1990,184cm,Medium/Medium,Silver,71,58,62,67,69,68,70
4805,Jason,https://futhead.cursecdn.com/static/img/22/players/215616.png,RM,D. Alavés,https://futhead.cursecdn.com/static/img/22/clubs/463.png,LaLiga Santander,https://futhead.cursecdn.com/static/img/22/leagues/53.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,3,4,6/7/1994,178cm,High/Medium,Silver,73,72,71,71,73,49,65
4806,Jason Berthomier,https://futhead.cursecdn.com/static/img/22/players/228908.png,CAM,Clermont Foot 63,https://futhead.cursecdn.com/static/img/22/clubs/1815.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Left,4,4,6/1/1990,177cm,High/Low,Silver,72,69,69,75,74,51,65
4807,Jason Cummings,https://futhead.cursecdn.com/static/img/22/players/219948.png,ST,Central Coast,https://futhead.cursecdn.com/static/img/22/clubs/111396.png,A-League,https://futhead.cursecdn.com/static/img/22/leagues/351.png,Scotland,https://futhead.cursecdn.com/static/img/22/nations/42.png,Left,3,3,1/8/1995,178cm,Medium/Medium,Silver,65,71,66,55,65,37,64
4808,Jason Cummings,https://futhead.cursecdn.com/static/img/22/players/219948.png,ST,Dundee FC,https://futhead.cursecdn.com/static/img/22/clubs/180.png,cinch Premiership,https://futhead.cursecdn.com/static/img/22/leagues/50.png,Scotland,https://futhead.cursecdn.com/static/img/22/nations/42.png,Left,3,3,1/8/1995,178cm,Medium/Medium,Silver,65,71,66,55,65,37,64
4809,Jason Davidson,https://futhead.cursecdn.com/static/img/22/players/197831.png,LWB,Melb. Victory,https://futhead.cursecdn.com/static/img/22/clubs/111397.png,A-League,https://futhead.cursecdn.com/static/img/22/leagues/351.png,Australia,https://futhead.cursecdn.com/static/img/22/nations/195.png,Left,3,2,29/06/1991,180cm,High/Medium,Silver,66,66,50,60,65,60,65
4810,Jason Denayer,https://futhead.cursecdn.com/static/img/22/players/220182.png,CB,OL,https://futhead.cursecdn.com/static/img/22/clubs/66.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Right,2,3,28/06/1995,184cm,Medium/High,Gold,80,83,43,67,71,81,81
4811,Jason Holt,https://futhead.cursecdn.com/static/img/22/players/206563.png,CDM,Livingston,https://futhead.cursecdn.com/static/img/22/clubs/621.png,cinch Premiership,https://futhead.cursecdn.com/static/img/22/leagues/50.png,Scotland,https://futhead.cursecdn.com/static/img/22/nations/42.png,Right,3,4,19/02/1993,164cm,High/High,Silver,66,74,60,61,66,62,56
4812,Jason Kerr,https://futhead.cursecdn.com/static/img/22/players/225589.png,CB,Wigan Athletic,https://futhead.cursecdn.com/static/img/22/clubs/1917.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,Scotland,https://futhead.cursecdn.com/static/img/22/nations/42.png,Right,2,3,6/2/1997,190cm,High/Medium,Silver,68,68,49,52,59,65,81
4813,Jason Knight,https://futhead.cursecdn.com/static/img/22/players/252376.png,CM,Derby County,https://futhead.cursecdn.com/static/img/22/clubs/91.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,Republic of Ireland,https://futhead.cursecdn.com/static/img/22/nations/25.png,Right,2,3,13/02/2001,176cm,High/Medium,Silver,68,66,59,65,69,58,68
4814,Jason McCarthy,https://futhead.cursecdn.com/static/img/22/players/215758.png,RB,Wycombe,https://futhead.cursecdn.com/static/img/22/clubs/1933.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,2,3,7/11/1995,186cm,High/Medium,Silver,68,72,52,60,63,64,75
4815,Jason Pearce,https://futhead.cursecdn.com/static/img/22/players/173614.png,CB,Charlton Ath,https://futhead.cursecdn.com/static/img/22/clubs/89.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Left,2,3,6/12/1987,185cm,Medium/High,Silver,65,42,23,43,46,65,78
4816,Jason Pendant,https://futhead.cursecdn.com/static/img/22/players/238269.png,LB,Red Bulls,https://futhead.cursecdn.com/static/img/22/clubs/689.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Left,2,3,9/2/1997,177cm,Medium/Medium,Silver,67,75,32,56,60,63,69
4820,Jasper van der Werff,https://futhead.cursecdn.com/static/img/22/players/242562.png,CB,SC Paderborn 07,https://futhead.cursecdn.com/static/img/22/clubs/10030.png,Bundesliga 2,https://futhead.cursecdn.com/static/img/22/leagues/20.png,Switzerland,https://futhead.cursecdn.com/static/img/22/nations/47.png,Right,2,3,9/12/1998,188cm,Low/Medium,Bronze,64,69,29,45,54,65,63
4822,Jaume Costa,https://futhead.cursecdn.com/static/img/22/players/193171.png,LB,RCD Mallorca,https://futhead.cursecdn.com/static/img/22/clubs/453.png,LaLiga Santander,https://futhead.cursecdn.com/static/img/22/leagues/53.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Left,3,3,18/03/1988,171cm,High/High,Gold,78,73,61,71,73,77,68
4823,Jaume Grau,https://futhead.cursecdn.com/static/img/22/players/246918.png,CDM,R. Zaragoza,https://futhead.cursecdn.com/static/img/22/clubs/244.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Left,2,3,5/5/1997,184cm,Medium/Medium,Silver,69,61,55,68,65,66,62
4824,Jaume Grau Ciscar,https://futhead.cursecdn.com/static/img/22/players/246918.png,CDM,CA Osasuna,https://futhead.cursecdn.com/static/img/22/clubs/479.png,LaLiga Santander,https://futhead.cursecdn.com/static/img/22/leagues/53.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Left,2,3,5/5/1997,184cm,Medium/Medium,Silver,69,61,55,68,65,66,62
4825,Javairô Dilrosun,https://futhead.cursecdn.com/static/img/22/players/224949.png,LM,Bordeaux,https://futhead.cursecdn.com/static/img/22/clubs/59.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Netherlands,https://futhead.cursecdn.com/static/img/22/nations/34.png,Left,4,2,22/06/1998,174cm,Medium/Low,Silver,73,83,63,63,79,43,52
4826,Javi Alonso,https://futhead.cursecdn.com/static/img/22/players/239986.png,CDM,CD Tenerife,https://futhead.cursecdn.com/static/img/22/clubs/260.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Left,2,3,1/8/1998,183cm,Medium/Medium,Silver,68,55,51,66,64,61,74
4827,Javi Castro,https://futhead.cursecdn.com/static/img/22/players/255406.png,CB,RC Celta,https://futhead.cursecdn.com/static/img/22/clubs/450.png,LaLiga Santander,https://futhead.cursecdn.com/static/img/22/leagues/53.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,2,4,13/09/2000,183cm,Medium/Medium,Silver,65,67,31,42,49,65,69
4828,Javi Cueto,https://futhead.cursecdn.com/static/img/22/players/256882.png,ST,R. Oviedo,https://futhead.cursecdn.com/static/img/22/clubs/110827.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,3,3,11/1/2001,184cm,High/High,Bronze,64,68,64,50,62,25,68
4830,Javi Galán,https://futhead.cursecdn.com/static/img/22/players/231591.png,LB,RC Celta,https://futhead.cursecdn.com/static/img/22/clubs/450.png,LaLiga Santander,https://futhead.cursecdn.com/static/img/22/leagues/53.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Left,3,2,19/11/1994,172cm,High/Medium,Gold,75,77,54,72,74,69,67
4831,Javi García,https://futhead.cursecdn.com/static/img/22/players/161754.png,CDM,Boavista FC,https://futhead.cursecdn.com/static/img/22/clubs/1898.png,Liga Portugal,https://futhead.cursecdn.com/static/img/22/leagues/308.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,3,3,8/2/1987,187cm,Low/High,Silver,73,44,61,65,67,72,79
